CONTAINER,CASES,QTY,SKUs,FFW,OCEAN/TL,40/45/53,PL,CARRIER,Live,SCHEDULED DATE,SCHEDULED TIME,ARRIVAL DATE,ARRIVAL TIME,TEAM SIZE,UNLOAD DATE,BLDG,UNLOAD START,UNLOAD FINISH,UNLOAD MINS,Unload for avs,Cases Per Person  Per Minute,RESTACK START,RESTACK FINISH,D2S START,D2S FINISH,DAMAGED PRODUCT,TOTAL PALLETS,DAMAGED PALLETS
OOLU8110866,387,31363,16,Fedex,Ocean,40' HQ Container,Yes,,,3/8/2018,8:30AM,3/8/2018,6:30AM,4,3/8/2018,,,,0,,,,,,,0,,0
OOLU8811892,982,25230,4,Fedex,Ocean,40' HQ Container,No,,,3/26/2018,8:00AM,3/26/2018,7:50AM,5,3/26/2018,,,,0,,,,,,,0,,0
OOLU9231570,1888,29345,11,SBA Global,Ocean,40' HQ Container,No,,,3/26/2018,9:00AM,3/26/2018,9:55AM,3,3/26/2018,,,,0,,,,,,,0,,0
MATU2519243,1356,28165,12,SBA Global,Ocean,40' HQ Container,No,,,3/27/2018,11:00AM,3/27/2018,9:00AM,2,3/27/2018,,,,0,,,,,,,0,,0
OOLU9318263,606,28498,11,SBA Global,Ocean,40' HQ Container,No,,,3/30/2018,11:00AM,3/30/2018,8:30AM,4,3/30/2018,,,,0,,,,,,,0,,0
TCNU5686270,556,23478,12,SBA Global,Ocean,40' HQ Container,No,,,4/2/2018,9:00AM,4/2/2018,9:00AM,5,4/2/2018,,,,0,,,,,,,0,,0
OOLU8616751,1629,30630,3,Fedex,Ocean,40' HQ Container,No,,,4/2/2018,8:00AM,4/2/2018,7:46AM,5,4/2/2018,,,,0,,,,,,,0,,0
WBPU7037048,1480,17760,2,SBA Global,Ocean,40' HQ Container,No,,,4/3/2018,8:00AM,4/3/2018,8:20AM,4,4/3/2018,,,,0,,,,,,,0,,0
OOLU7959674,483,25650,7,SBA Global,Ocean,40' HQ Container,No,,,4/3/2018,9:00AM,4/3/2018,11:47AM,3,4/3/2018,,,,0,,,,,,,0,,0
OOLU9462917,1120,32701,5,Fedex,Ocean,40' HQ Container,Yes,,,4/3/2018,8:00AM,4/3/2018,7:00AM,4,4/3/2018,,,,0,,,,,,,0,,0
OOCU7014096,733,34208,31,Fedex,Ocean,40' HQ Container,Yes,,,4/4/2018,9:00AM,4/4/2018,8:10AM,4,4/4/2018,,,,0,,,,,,,0,,0
TCLU4763082,1037,28525,4,Cargo Partner,Transload,53' Trailer,No,,,4/4/2018,7:00AM,4/4/2018,6:45AM,4,4/4/2018,,,,0,,,,,,,0,,0
OOCU7472550,447,30051,8,Fedex,Ocean,40' HQ Container,Yes,,,4/4/2018,8:00AM ,4/4/2018,8:00AM,4,4/4/2018,,,,0,,,,,,,0,,0
YMMU4135640,2250,18000,1,SBA Global,Ocean,40' HQ Container,No,,,4/5/2018,9:00AM,4/5/2018,9:00AM,4,4/5/2018,,,,0,,,,,,,0,,0
MATU2524595,1292,28080,7,SBA Global,Transload,53' Trailer,No,,,4/5/2018,8:00AM,4/5/2018,9:11AM,4,4/5/2018,,,,0,,,,,,,0,,0
BMOU6312733,1556,22740,10,SBA Global,Ocean,40' HQ Container,No,,,4/6/2018,7:00AM,4/6/2018,7:00AM,3,4/6/2018,,,,0,,,,,,,0,,0
OOLU8502152,857,39059,13,Fedex,Ocean,40' HQ Container,Yes,,,4/9/2018,8:00AM,4/9/2018,6:30AM,3,4/9/2018,,,,0,,,,,,,0,,0
OOLU6858463,442,28758,8,SBA Global,Ocean,40' HQ Container,No,,,4/10/2018,9:00AM,4/10/2018,8:38AM,4,4/10/2018,,,,0,,,,,,,0,,0
OOCU7109545,351,31590,3,SBA Global,Ocean,40' HQ Container,No,,,4/11/2018,7:00AM,4/11/2018,7:00AM,4,4/11/2018,,,,0,,,,,,,0,,0
TGBU5255993,330,29700,3,Fedex,Ocean,40' HQ Container,No,,,4/11/2018,9:00AM,4/11/2018,7:00AM,4,4/11/2018,,,,0,,,,,,,0,,0
OOLU8650988,1701,34001,2,Fedex,Ocean,40' HQ Container,Yes,,,4/11/2018,8:00AM,4/11/2018,7:00AM,4,4/11/2018,,,,0,,,,,,,2,,0
OOLU8692200,707,31014,7,Fedex,Ocean,40' HQ Container,No,,,4/12/2018,9:00AM,4/12/2018,9:00AM,4,4/12/2018,,,,0,,,,,,,0,,0
OOLU6809010,1813,27386,14,SBA Global,Ocean,40' HQ Container,Yes,,,4/12/2018,10:00AM,4/12/2018,6:30AM,4,4/12/2018,,,,0,,,,,,,0,,0
OOLU9312537,546,28404,3,SBA Global,Ocean,40' HQ Container,No,,,4/12/2018,8:00AM,4/12/2018,8:00AM,4,4/12/2018,,,,0,,,,,,,0,,0
OOLU8304692,411,16950,8,SBA Global,Ocean,40' HQ Container,No,,,4/13/2018,9:00AM,4/13/2018,9:00AM,3,4/13/2018,,,,0,,,,,,,0,,0
OOLU8718990,490,36118,69,Fedex,Ocean,40' HQ Container,Yes,,,4/13/2018,8:00AM,4/13/2018,7:00AM,6,4/13/2018,,,,0,,,,,,,0,,0
OOLU8176210,1008,28562,11,SBA Global,Ocean,40' HQ Container,Yes,,,4/13/2018,10:00AM,4/13/2018,10:00AM,3,4/13/2018,,,,0,,,,,,,0,,0
TEMU8257449,415,27942,12,SBA Global,Ocean,40' HQ Container,No,,,4/13/2018,12:00PM,4/13/2018,12:00PM,2,4/13/2018,,,,0,,,,,,,0,,0
YMLU5172639,2250,18000,1,SBA Global,Transload,53' Trailer,No,,,4/13/2018,7:00AM,4/13/2018,7:00AM,5,4/13/2018,,,,0,,,,,,,0,,0
OOCU7198645,796,40506,4,Fedex,Ocean,40' HQ Container,Yes,,,4/16/2018,9:00AM,4/16/2018,7:00AM,4,4/16/2018,,,,0,,,,,,,0,,0
TCNU5128474,1064,30730,11,Fedex,Ocean,40' HQ Container,No,,,4/16/2018,8:00AM,4/16/2018,7:00AM,3,4/16/2018,,,,0,,,,,,,0,,0
TGBU5172672,1337,20761,7,SBA Global,Ocean,40' HQ Container,No,,,4/18/2018,9:00AM,4/18/2018,10:45AM,4,4/18/2018,,,,0,,,,,,,0,,0
MATU2617065,1217,30321,18,SBA Global,Ocean,40' HQ Container,Yes,,,4/20/2018,9:00AM,4/20/2018,9:00AM,3,4/20/2018,,,,0,,,,,,,0,,0
OOLU8404496,751,23028,2,Fedex,Ocean,40' HQ Container,No,,,4/20/2018,8:00AM,4/20/2018,7:00AM,3,4/20/2018,,,,0,,,,,,,0,,0
YMMU4024311,2250,18000,1,SBA Global,Transload,53' Trailer,No,,,4/24/2018,11:00AM,4/24/2018,10:00AM,4,4/24/2018,,,,0,,,,,,,0,,0
OOCU7113144,1002,37015,6,SBA Global,Transload,53' Trailer,Yes,,,4/24/2018,7:00AM,4/24/2018,7:00AM,4,4/24/2018,,,,0,,,,,,,2,,0
YMMU4113569,1060,12648,23,SBA Global,Transload,53' Trailer,Yes,,,4/24/2018,9:00AM,4/24/2018,9:40AM,4,4/24/2018,,,,0,,,,,,,0,,0
OOLU8165909,1060,37210,23,SBA Global,Transload,53' Trailer,Yes,,,4/24/2018,9:00AM,4/24/2018,9:40AM,4,4/24/2018,,,,0,,,,,,,0,,0
BMOU5745451,1619,20847,4,SBA Global,Ocean,40' HQ Container,No,,,4/25/2018,10:00AM,4/25/2018,9:55AM,6,4/25/2018,,,,0,,,,,,,0,,0
SEGU4060624,387,32190,8,SBA Global,Ocean,40' HQ Container,No,,,4/26/2018,10:00AM,4/26/2018,10:14AM,4,4/26/2018,,,,0,,,,,,,0,,0
OOLU9073073,1688,39180,4,SBA Global,Ocean,45' HQ Container,Yes,,,4/27/2018,11:00AM,4/27/2018,11:10AM,4,4/27/2018,,,,0,,,,,,,0,,0
OOLU9451358,795,23922,3,SBA Global,Transload,53' Trailer,No,,,4/27/2018,9:00AM,4/27/2018,8:40AM,4,4/27/2018,,,,0,,,,,,,0,,0
OOLU9811069,1156,31548,21,Fedex,Ocean,40' HQ Container,Yes,,,4/30/2018,11:00AM,4/30/2018,8:45AM,4,4/30/2018,,,,0,,,,,,,0,,0
OOLU8636980,571,24912,5,Fedex,Ocean,40' HQ Container,No,,,4/30/2018,8:00AM,4/30/2018,6:30AM,4,4/30/2018,,,,0,,,,,,,0,,0
OOCU6522451,650,23400,1,Fedex,Ocean,40' HQ Container,No,,,4/30/2018,7:00AM,4/30/2018,8:45AM,4,4/30/2018,,,,0,,,,,,,0,,0
OOLU9228339,980,23886,3,SBA Global,Transload,53' Trailer,No,,,4/30/2018,9:00AM,4/30/2018,9:32AM,4,4/30/2018,,,,0,,,,,,,0,,0
OOLU8258534,685,29720,29,Fedex,Ocean,40' HQ Container,Yes,,,5/1/2018,8:00AM,5/1/2018,7:00AM,3,5/1/2018,,,,0,,,,,,,0,,0
OOCU7026440,542,25344,8,Fedex,Ocean,40' HQ Container,No,,,5/1/2018,7:00AM,5/1/2018,7:00AM,4,5/1/2018,,,,0,,,,,,,0,,0
MATU2329074,437,15858,4,SBA Global,Transload,53' Trailer,No,,,5/1/2018,9:00AM,5/1/2018,8:35AM,1,5/1/2018,,,,0,,,,,,,0,,0
OOCU6737336,1417,18003,5,Flexport,Transload,53' Trailer,No,,,5/4/2018,9:00AM,5/4/2018,10:20AM,4,5/4/2018,,,,0,,,,,,,0,,0
TCNU3679821,757,29489,27,Fedex,Ocean,40' HQ Container,Yes,,,5/7/2018,7:00AM,5/7/2018,6:30AM,4,5/7/2018,,,,0,,,,,,,0,,0
TCNU5389668,1078,24288,14,Fedex,Ocean,40' HQ Container,Yes,,,5/7/2018,8:00AM,5/7/2018,8:00AM,4,5/7/2018,,,,0,,,,,,,0,,0
OOCU6912830,708,36461,25,SBA Global,Transload,53' Trailer,Yes,,,5/8/2018,11:00AM,5/8/2018,1:30PM,4,5/8/2018,,,,0,,,,,,,0,,0
OOLU4524298,368,17694,8,SBA Global,Transload,53' Trailer,No,,,5/9/2018,7:00AM,5/9/2018,7:00AM,4,5/9/2018,,,,0,,,,,,,0,,0
MATU2520795,562,22480,1,SBA Global,Ocean,40' HQ Container,No,,,5/9/2018,9:00AM,5/9/2018,8:15AM,4,5/9/2018,,,,0,,,,,,,0,,0
OOLU7372476,256,26044,8,SBA Global,Transload,53' Trailer,Yes,,,5/9/2018,9:00AM,5/9/2018,11:30AM,4,5/9/2018,,,,0,,,,,,,0,,0
DFSU7262979,1233,30468,9,SBA Global,Ocean,40' HQ Container,No,,,5/14/2018,7:00AM,5/14/2018,7:00AM,4,5/14/2018,,,,0,,,,,,,0,,0
OOLU9291136,1043,27898,10,Fedex,Ocean,40' HQ Container,No,,,5/14/2018,8:00AM,5/14/2018,6:30AM,3,5/14/2018,,,,0,,,,,,,0,,0
GESU6199471,1418,34443,56,SBA Global,Transload,53' Trailer,yes,,,5/14/2018,11:00AM,5/14/2018,10:10AM,5,5/14/2018,,,,0,,,,,,,0,,0
OOLU8488558,1433,30713,20,SBA Global,Ocean,40' HQ Container,No,,,5/15/2018,8:00AM,5/15/2018,8:00AM,3,5/15/2018,,,,0,,,,,,,0,,0
OOLU8244612,714,30992,21,SBA Global,Ocean,40' HQ Container,No,,,5/21/2018,8:00AM,5/21/2018,9:05AM,3,5/21/2018,,,,0,,,,,,,0,,0
OOLU9688946,1313,29076,3,SBA Global,Ocean,40' HQ Container,No,,,5/21/2018,7:00AM,5/21/2018,7:00AM,4,5/21/2018,,,,0,,,,,,,0,,0
OOCU7402131,471,30390,12,SBA Global,Ocean,40' HQ Container,No,,,5/23/2018,9:00AM,5/23/2018,8:40AM,4,5/23/2018,,,,0,,,,,,,0,,0
BMOU4268631,1868,21420,6,SBA Global,Ocean,40' HQ Container,No,,,5/23/2018,12:00PM,5/23/2018,12:47PM,4,5/23/2018,,,,0,,,,,,,0,,0
OOCU7253188,716,25314,5,SBA Global,Transload,53' Trailer,No,,,5/23/2018,11:00AM,5/23/2018,10:10AM,4,5/23/2018,,,,0,,,,,,,0,,0
OOLU4356390,468,35681,3,Fedex,Ocean,45' HQ Container,Yes,,,5/23/2018,8:00AM,5/23/2018,7:00AM,3,5/23/2018,,,,0,,,,,,,0,,0
OOLU9139890,343,28908,12,SBA Global,Ocean,40' HQ Container,No,,,5/25/2018,8:00AM,5/25/2018,8:50AM,4,5/25/2018,,,,0,,,,,,,0,,0
OOLU9105099,215,"55,442",10,SBA Global,Transload,53' Trailer,Yes,,,5/25/2018,9:00AM,5/25/2018,9:55AM,4,5/25/2018,,,,0,,,,,,,0,,0
TCNU8175628,92,"5,078",4,SBA Global,Transload,53' Trailer,Yes,,,5/25/2018,9:00AM,5/25/2018,9:55AM,4,5/25/2018,,,,0,,,,,,,0,,0
TCLU1772373,673,22788,2,SBA Global,Ocean,40' HQ Container,No,,,5/25/2018,12:00PM,5/25/2018,11:27AM,4,5/25/2018,,,,0,,,,,,,0,,0
OOLU8856515,972,27742,11,Fedex,Ocean,40' HQ Container,No,,,5/29/2018,8:00AM,5/29/2018,7:00AM,3,5/29/2018,,,,0,,,,,,,0,,0
OOLU9646386,661,27650,12,SBA Global,Ocean,40' HQ Container,Yes,,,5/29/2018,10:00AM,5/29/2018,10:00AM,3,5/29/2018,,,,0,,,,,,,0,,0
OOLU9255191,1159,27252,2,Fedex,Ocean,40' HQ Container,No,,,5/29/2018,9:00AM,5/29/2018,7:00AM,4,5/29/2018,,,,0,,,,,,,0,,0
OOLU9745619,1053,21996,7,SBA Global,Ocean,40' HQ Container,No,,,5/29/2018,11:00AM,5/29/2018,11:00AM,4,5/29/2018,,,,0,,,,,,,0,,0
OOCU6838326,848,30346,15,Fedex,Ocean,40' HQ Container,No,,,5/30/2018,8:00AM,5/30/2018,7:30AM,3,5/30/2018,,,,0,,,,,,,0,,0
OOLU4292799,235,11607,27,SBA Global,Transload,53' Trailer,Yes,,,5/31/2018,10:00AM,5/31/2018,9:03AM,5,5/31/2018,,,,0,,,,,,,0,,0
TCLU8858416,127,9923,37,SBA Global,Transload,53' Trailer,Yes,,,5/31/2018,10:00AM,5/31/2018,9:03AM,5,5/31/2018,,,,0,,,,,,,0,,0
OOLU9283953,80,6771,7,SBA Global,Transload,53' Trailer,Yes,,,5/31/2018,10:00AM,5/31/2018,9:03AM,5,5/31/2018,,,,0,,,,,,,0,,0
OOCU6443202,730,25678,13,Fedex,Ocean,40' HQ Container,No,,,6/4/2018,8:00AM,6/4/2018,7:00AM,4,6/4/2018,,,,0,,,,,,,0,,0
TCNU8601786,599,14113,14,SBA Global,Ocean,40' HQ Container,Yes,,,6/4/2018,9:00AM,6/4/2018,7:00AM,3,6/4/2018,,,,0,,,,,,,0,,0
OOLU9427032,658,28932,5,SBA Global,Ocean,40' HQ Container,No,,,6/4/2018,10:00AM,6/4/2018,7:00AM,4,6/4/2018,,,,0,,,,,,,0,,0
OOLU9274057,2498,37470,5,SBA Global,Ocean,40' HQ Container,No,,,6/4/2018,11:00AM,6/4/2018,7:00AM,4,6/4/2018,,,,0,,,,,,,0,,0
HLBU1424420,1700,27000,2,Cargo Partner,Transload,53' Trailer,No,,,6/4/2018,8:00AM,6/4/2018,7:00AM,4,6/4/2018,,,,0,,,,,,,0,,0
UACU8399790,1800,27000,2,Cargo Partner,Transload,53' Trailer,No,,,6/4/2018,1:00PM,6/4/2018,7:00AM,4,6/4/2018,,,,0,,,,,,,0,,2
TCNU6109782,646,34483,53,Fedex,Ocean,40' HQ Container,Yes,,,6/5/2018,8:00AM,6/5/2018,7:55AM,4,6/5/2018,,,,0,,,,,,,0,,0
OOLU8543465,108,3920,3,SBA Global,Transload,53' Trailer,No,,,6/5/2018,1:00PM,6/5/2018,1:00PM,2,6/5/2018,,,,0,,,,,,,0,,2
OOCU7123517,389,34044,8,SBA Global,Ocean,40' HQ Container,No,,,6/6/2018,8:00AM,6/6/2018,6:30AM,4,6/6/2018,,,,0,,,,,,,0,,0
OOLU9943790,1935,25110,9,SBA Global,Ocean,40' HQ Container,No,,,6/6/2018,9:00AM,6/6/2018,6:30AM,4,6/6/2018,,,,0,,,,,,,0,,0
TCLU6823410,482,7230,4,Cargo Partner,Transload,53' Trailer,No,,,6/7/2018,10:30AM,6/7/2018,2:55PM,2,6/7/2018,,,,0,,,,,,,0,,2
OOLU9835570,1018,11590,4,SBA Global,Transload,53' Trailer,Yes,,,6/8/2018,11:00AM,6/8/2018,10:55AM,2,6/8/2018,,,,0,,,,,,,40,,0
OOLU9190850,389,35010,7,SBA Global,Ocean,40' HQ Container,No,,,6/11/2018,9:00AM,6/11/2018,9:00AM,5,6/11/2018,,,,0,,,,,,,0,,0
TLLU4646037,389,35010,7,SBA Global,Ocean,40' HQ Container,No,,,6/11/2018,8:00AM,6/11/2018,8:20AM,4,6/11/2018,,,,0,,,,,,,0,,0
OOLU9584263,412,32040,8,SBA Global,Ocean,40' HQ Container,No,,,6/11/2018,9:00AM,6/11/2018,9:00AM,4,6/11/2018,,,,0,,,,,,,0,,0
OOCU7337735,698,"19,520",6,SBA Global,Transload,53' Trailer,Yes,,,6/11/2018,11:00AM,6/11/2018,11:00AM,4,6/11/2018,,,,0,,,,,,,0,,0
TCLU9495146,693,25434,3,SBA Global,Ocean,40' HQ Container,No,,,6/12/2018,9:00AM,6/12/2018,8:30AM,4,6/12/2018,,,,0,,,,,,,0,,0
CAIU9624123,543,39284,17,Fedex,Ocean,40' HQ Container,Yes,,,6/12/2018,8:00AM,6/12/2018,7:00AM,4,6/12/2018,,,,0,,,,,,,0,,0
FCLU9606457,517,8036,6,SBA Global,Transload,53' Trailer,Yes,,,6/12/2018,10:30AM,6/12/2018,10:30AM,4,6/12/2018,,,,0,,,,,,,0,,0
OOLU8693043,917,32456,7,Fedex,Ocean,40' HQ Container,No,,,6/13/2018,9:00AM,6/13/2018,7:00AM,4,6/13/2018,,,,0,,,,,,,0,,0
TCLU1754580,647,38076,16,Fedex,Ocean,40' HQ Container,Yes,,,6/13/2018,10:00AM,6/13/2018,7:00AM,4,6/13/2018,,,,0,,,,,,,0,,0
 OOLU9456046,565,45121,4,Fedex,Ocean,40' HQ Container,Yes,,,6/13/2018,8:00AM,6/13/2018,7:00AM,4,6/13/2018,,,,0,,,,,,,0,,0
OOLU9765786,709,30402,9,Fedex,Ocean,40' HQ Container,No,,,6/19/2018,8:00AM,6/19/2018,7:00AM,4,6/19/2018,,,,0,,,,,,,0,,0
OOLU9163984,511,34110,13,SBA Global,Transload,53' Trailer,No,,,6/19/2018,9:00AM,6/19/2018,8:00AM,4,6/19/2018,,,,0,,,,,,,0,,0
OOLU5377714 ,614,49120,2,SBA Global,Ocean,45' HQ Container,Yes,,,6/19/2018,10:00AM,6/19/2018,10:00AM,4,6/19/2018,,,,0,,,,,,,0,,0
OOLU0184055,635,13061,10,SBA Global,Transload,53' Trailer,Yes,,,6/20/2018,11:00AM,6/20/2018,11:00AM,5,6/20/2018,,,,0,,,,,,,0,,0
OOLU8225931,815,30294,6,SBA Global,Transload,53' Trailer,No,,,6/21/2018,8:00AM,6/21/2018,8:00AM,4,6/21/2018,,,,0,,,,,,,0,,0
TCNU7039078,892,28450,21,SBA Global,Transload,53' Trailer,No,,,6/21/2018,9:00AM,6/21/2018,8:00AM,3,6/21/2018,,,,0,,,,,,,0,,0
TCKU4350353,1074,15843,7,SBA Global,Ocean,40' HQ Container,No,,,6/22/2018,8:00AM,6/22/2018,8:00AM,4,6/22/2018,,,,0,,,,,,,0,,0
OOLU9911290,915,29010,8,Fedex,Ocean,40' HQ Container,No,,,6/25/2018,8:00AM,6/25/2018,7:00AM,3,6/25/2018,,,,0,,,,,,,0,,0
OOCU6953206,1752,10250,19,SBA Global,Ocean,40' HQ Container,Yes,,,6/26/2018,9:00AM,6/26/2018,7:00AM,4,6/26/2018,,,,0,,,,,,,0,,0
OOCU6813565,1409,33233,18,Fedex,Ocean,40' HQ Container,Yes,,,6/27/2018,1:00PM,6/27/2018,2:00PM,4,6/27/2018,,,,0,,,,,,,0,,0
OOLU6887902,2196,33771,9,Fedex,Ocean,40' HQ Container,Yes,,,6/27/2018,2:00PM,6/27/2018,2:00PM,3,6/27/2018,,,,0,,,,,,,0,,0
OOLU8820050,649,24999,8,Fedex,Ocean,40' HQ Container,No,,,6/27/2018,8:00AM,6/27/2018,7:00AM,4,6/27/2018,,,,0,,,,,,,0,,0
OOCU6542885,2033,34023,15,Fedex,Ocean,40' HQ Container,Yes,,,6/27/2018,1:00PM,6/27/2018,2:00PM,3,6/27/2018,,,,0,,,,,,,0,,0
OOCU7345812,1102,24672,2,SBA Global,Transload,53' Trailer,No,,,6/27/2018,9:00AM,6/27/2018,7:00AM,3,6/27/2018,,,,0,,,,,,,0,,0
OOLU9517368,262,6329,6,SBA Global,Transload,53' Trailer,Yes,,,6/27/2018,9:00AM,6/27/2018,7:00AM,4,6/27/2018,,,,0,,,,,,,0,,0
OOLU8732577,1933,36441,30,SBA Global,Transload,53' Trailer,Yes,,,6/27/2018,9:00AM,6/27/2018,9:12AM,4,6/27/2018,,,,0,,,,,,,0,,0
OOLU9471708,536,28760,12,SBA Global,Transload,53' Trailer,No,,,6/29/2018,9:00AM,6/29/2018,7:00AM,4,6/29/2018,,,,0,,,,,,,0,,0
OOLU9699642,948,28362,9,SBA Global,Transload,53' Trailer,No,,,7/2/2018,11:00AM,7/2/2018,9:35AM,4,7/2/2018,,,,0,,,,,,,1,,1
OOLU8281787,433,30043,19,Fedex,Ocean,40' HQ Container,Yes,,,7/2/2018,8:00AM,7/2/2018,7:00AM,4,7/2/2018,,,,0,,,,,,,0,,0
OOLU6822835,1463,29743,16,SBA Global,Ocean,40' HQ Container,Yes,,,7/2/2018,9:00AM,7/2/2018,7:00AM,4,7/2/2018,,,,0,,,,,,,0,,0
KKFU9159727,675,50750,2,Cargo Partner,Transload,53' Trailer,No,,,7/3/2018,1:00PM,7/3/2018,1:39PM,4,7/3/2018,,,,0,,,,,,,0,,0
OOLU9545020,694,24984,1,SBA Global,Transload,53' Trailer,No,,,7/3/2018,12:00PM,7/3/2018,10:22AM,4,7/3/2018,,,,0,,,,,,,0,,0
OOLU9834927,452,6656,38,SBA Global,Transload,53' Trailer,Yes,,,7/3/2018,11:00AM,7/3/2018,11:45AM,4,7/3/2018,,,,0,,,,,,,0,,0
TCNU5380589,369,33210,6,SBA Global,Transload,53' Trailer,No,,,7/5/2018,11:00AM,7/5/2018,10:38AM,4,7/5/2018,,,,0,,,,,,,0,,0
TCNU6624308,573,29052,2,Fedex,Ocean,40' HQ Container,No,,,7/5/2018,1:00PM,7/5/2018,12:27PM,4,7/5/2018,,,,0,,,,,,,0,,0
TCNU6743740,910,29584,11,Fedex,Ocean,40' HQ Container,No,,,7/6/2018,8:00AM,7/6/2018,8:00AM,4,7/6/2018,,,,0,,,,,,,0,,0
HJMU1408197,488,32001,5,Fedex,Ocean,40' HQ Container,Yes,,,7/6/2018,8:00AM,7/6/2018,8:00AM,4,7/6/2018,,,,0,,,,,,,0,,0
OOLU8843539,718,27112,11,SBA Global,Transload,53' Trailer,No,,,7/9/2018,10:00AM,7/9/2018,10:00AM,4,7/9/2018,,,,0,,,,,,,0,,0
OOCU7112071,323,29070,1,SBA Global,Transload,53' Trailer,No,,,7/9/2018,8:00AM,7/9/2018,7:00AM,4,7/9/2018,,,,0,,,,,,,0,,0
OOLU9738266,1852,23628,2,SBA Global,Ocean,40' HQ Container,No,,,7/9/2018,9:00AM,7/9/2018,8:30AM,3,7/9/2018,,,,0,,,,,,,0,,0
OOCU6877235,1575,28274,11,SBA Global,Ocean,40' HQ Container,No,,,7/11/2018,12:00PM,7/11/2018,12:00PM,4,7/11/2018,,,,0,,,,,,,0,,0
OOLU9896554,926,26211,14,SBA Global,Transload,53' Trailer,Yes,,,7/12/2018,11:00AM,7/12/2018,8:20AM,3,7/12/2018,,,,0,,,,,,,0,,0
OOLU8166274,418,25393,8,Fedex,Ocean,40' HQ Container,Yes,,,7/12/2018,9:00AM,7/12/2018,7:00AM,4,7/12/2018,,,,0,,,,,,,0,,0
OOLU8189773,580,36017,11,Fedex,Ocean,40' HQ Container,Yes,,,7/12/2018,8:00AM,7/12/2018,8:15AM,3,7/12/2018,,,,0,,,,,,,0,,0
OOCU7126331,747,29700,3,SBA Global,Transload,53' Trailer,No,,,7/12/2018,9:00AM,7/12/2018,9:25AM,3,7/12/2018,,,,0,,,,,,,0,,1
OOLU6841964,315,28350,2,Fedex,Ocean,40' HQ Container,No,,,7/12/2018,10:00AM,7/12/2018,7:00AM,4,7/12/2018,,,,0,,,,,,,0,,0
OOCU7314107,662,38106,3,Fedex,Ocean,40' HQ Container,Yes,,,7/12/2018,8:00AM,7/12/2018,7:00AM,3,7/12/2018,,,,0,,,,,,,0,,0
TCLU1778767,605,34739,30,Fedex,Ocean,40' HQ Container,Yes,,,7/13/2018,9:00AM,7/13/2018,8:00AM,4,7/13/2018,,,,0,,,,,,,0,,0
FSCU8314990,832,30213,29,SBA Global,Transload,53' Trailer,Yes,,,7/13/2018,10:00AM,7/13/2018,11:20AM,4,7/13/2018,,,,0,,,,,,,0,,0
OOLU6952464,585,39188,4,Fedex,Ocean,40' HQ Container,Yes,,,7/13/2018,8:00AM,7/13/2018,7:00AM,4,7/13/2018,,,,0,,,,,,,0,,0
OOLU9118624,825,37622,9,Fedex,Ocean,40' HQ Container,Yes,,,7/13/2018,12:00PM,7/13/2018,12:00PM,4,7/13/2018,,,,0,,,,,,,0,,0
OOLU8110911,563,22920,2,SBA Global,Transload,53' Trailer,No,,,7/13/2018,11:00AM,7/13/2018,10:15AM,4,7/13/2018,,,,0,,,,,,,0,,0
OOCU6530483,820,28876,10,SBA Global,Transload,53' Trailer,No,,,7/16/2018,10:00AM,7/16/2018,9:50AM,4,7/16/2018,,,,0,,,,,,,0,,0
OOLU8937601,355,31950,18,SBA Global,Transload,53' Trailer,No,,,7/16/2018,11:00AM,7/16/2018,11:44AM,4,7/16/2018,,,,0,,,,,,,0,,0
TCLU5040220,328,29520,1,SBA Global,Transload,53' Trailer,No,,,7/16/2018,8:00AM,7/16/2018,8:50AM,4,7/16/2018,,,,0,,,,,,,0,,0
OOLU9038616,1379,30849,18,SBA Global,Ocean,45' HQ Container,Yes,,,7/17/2018,9:00AM,7/17/2018,8:57AM,4,7/17/2018,,,,0,,,,,,,0,,0
OOLU8435373,1662,23832,2,SBA Global,Transload,53' Trailer,No,,,7/17/2018,12:00PM,7/17/2018,9:15AM,4,7/17/2018,,,,0,,,,,,,0,,0
OOCU6888055,328,29520,1,SBA Global,Transload,53' Trailer,No,,,7/17/2018,8:00AM,7/17/2018,8:10AM,4,7/17/2018,,,,0,,,,,,,0,,0
OOCU6817560,425,22276,11,SBA Global,Transload,53' Trailer,No,,,7/18/2018,12:00PM,7/18/2018,11:20AM,4,7/18/2018,,,,0,,,,,,,0,,0
OOLU9743529,721,27206,5,Fedex,Ocean,40' HQ Container,No,,,7/18/2018,8:00AM,7/18/2018,7:30AM,4,7/18/2018,,,,0,,,,,,,0,,0
OOCU7497456,918,29922,10,SBA Global,Transload,53' Trailer,No,,,7/19/2018,9:00AM,7/19/2018,8:00AM,3,7/19/2018,,,,0,,,,,,,0,,0
CAIU9094070,517,41762,15,Fedex,Ocean,40' HQ Container,Yes,,,7/20/2018,8:00AM,7/20/2018,7:00AM,4,7/20/2018,,,,0,,,,,,,0,,0
OOLU8821123,584,31074,12,Fedex,Ocean,40' HQ Container,Yes,,,7/20/2018,8:00AM,7/20/2018,7:00AM,4,7/20/2018,,,,0,,,,,,,0,,0
OOLU8997489,570,38147,5,Fedex,Ocean,40' HQ Container,Yes,,,7/23/2018,8:00AM,7/23/2018,7:00AM,4,7/23/2018,,,,0,,,,,,,0,,0
